time,showId,movieId,date,theaterId
1:05p,499734703,239402,2025-05-16,AAPDL
1:55p,499734733,239402,2025-05-16,AAPDL
2:15p,499734779,239402,2025-05-16,AAPDL
2:50p,497173894,239402,2025-05-16,AAPDL
3:30p,497173885,239402,2025-05-16,AAPDL
4:05p,499734704,239402,2025-05-16,AAPDL
4:45p,499734734,239402,2025-05-16,AAPDL
5:05p,499734780,239402,2025-05-16,AAPDL
5:40p,497173895,239402,2025-05-16,AAPDL
6:20p,497173886,239402,2025-05-16,AAPDL
6:55p,499734705,239402,2025-05-16,AAPDL
7:35p,499734735,239402,2025-05-16,AAPDL
7:55p,499734781,239402,2025-05-16,AAPDL
8:35p,497173896,239402,2025-05-16,AAPDL
9:10p,497173887,239402,2025-05-16,AAPDL
9:45p,499734706,239402,2025-05-16,AAPDL
10:35p,499734736,239402,2025-05-16,AAPDL
10:55p,499734782,239402,2025-05-16,AAPDL
11:30p,497173897,239402,2025-05-16,AAPDL
12:01a,497173903,239402,2025-05-16,AAPDL
10:35a,497173888,239402,2025-05-16,AAPDL
1:25p,497173889,239402,2025-05-16,AAPDL
4:15p,497173890,239402,2025-05-16,AAPDL
7:15p,497173891,239402,2025-05-16,AAPDL
10:15p,497173892,239402,2025-05-16,AAPDL
10:35a,497173898,239402,2025-05-16,AAPDL
1:25p,497173899,239402,2025-05-16,AAPDL
4:15p,497173900,239402,2025-05-16,AAPDL
7:15p,497173901,239402,2025-05-16,AAPDL
10:15p,497173902,239402,2025-05-16,AAPDL
11:05a,499734684,239402,2025-05-16,AAPDL
1:55p,499734685,239402,2025-05-16,AAPDL
4:45p,499734686,239402,2025-05-16,AAPDL
7:35p,499734687,239402,2025-05-16,AAPDL
10:35p,499734688,239402,2025-05-16,AAPDL
11:30a,496141252,240028,2025-05-16,AAPDL
2:15p,496141253,240028,2025-05-16,AAPDL
5:00p,496141254,240028,2025-05-16,AAPDL
7:45p,496141255,240028,2025-05-16,AAPDL
10:30p,496141256,240028,2025-05-16,AAPDL
12:00a,499734757,240028,2025-05-16,AAPDL
6:00p,498131837,240445,2025-05-16,AAPDL
10:05a,499734751,240014,2025-05-16,AAPDL
12:35p,499734746,240014,2025-05-16,AAPDL
3:05p,499734747,240014,2025-05-16,AAPDL
5:40p,499734748,240014,2025-05-16,AAPDL
8:15p,499734749,240014,2025-05-16,AAPDL
11:05p,499734750,240014,2025-05-16,AAPDL
10:40a,499734752,239964,2025-05-16,AAPDL
1:20p,499734753,239964,2025-05-16,AAPDL
4:00p,499734754,239964,2025-05-16,AAPDL
6:40p,499734755,239964,2025-05-16,AAPDL
9:20p,499734756,239964,2025-05-16,AAPDL
10:05a,499734763,237177,2025-05-16,AAPDL
10:15a,499734762,237177,2025-05-16,AAPDL
10:35a,499734694,237177,2025-05-16,AAPDL
10:45a,499734689,237177,2025-05-16,AAPDL
12:50p,499734695,237177,2025-05-16,AAPDL
1:10p,499734764,237177,2025-05-16,AAPDL
1:30p,499734758,237177,2025-05-16,AAPDL
1:50p,499734690,237177,2025-05-16,AAPDL
3:55p,499734696,237177,2025-05-16,AAPDL
4:15p,499734765,237177,2025-05-16,AAPDL
4:35p,499734759,237177,2025-05-16,AAPDL
4:55p,499734691,237177,2025-05-16,AAPDL
7:00p,499734697,237177,2025-05-16,AAPDL
7:20p,499734766,237177,2025-05-16,AAPDL
7:40p,499734760,237177,2025-05-16,AAPDL
8:00p,499734692,237177,2025-05-16,AAPDL
10:05p,499734698,237177,2025-05-16,AAPDL
10:25p,499734767,237177,2025-05-16,AAPDL
10:45p,499734761,237177,2025-05-16,AAPDL
11:10p,499734693,237177,2025-05-16,AAPDL
10:10a,499734727,239552,2025-05-16,AAPDL
10:40a,499734708,239552,2025-05-16,AAPDL
1:20p,499734728,239552,2025-05-16,AAPDL
1:50p,499734709,239552,2025-05-16,AAPDL
4:30p,499734729,239552,2025-05-16,AAPDL
5:00p,499734710,239552,2025-05-16,AAPDL
7:40p,499734730,239552,2025-05-16,AAPDL
8:10p,499734711,239552,2025-05-16,AAPDL
10:50p,499734731,239552,2025-05-16,AAPDL
11:25p,499734712,239552,2025-05-16,AAPDL
10:05a,499734742,239214,2025-05-16,AAPDL
1:40p,499734743,239214,2025-05-16,AAPDL
4:20p,499734744,239214,2025-05-16,AAPDL
10:20p,499734745,239214,2025-05-16,AAPDL
10:20a,499734717,237956,2025-05-16,AAPDL
10:40a,499734784,237956,2025-05-16,AAPDL
12:35p,499734699,237956,2025-05-16,AAPDL
12:55p,499734723,237956,2025-05-16,AAPDL
1:35p,499734713,237956,2025-05-16,AAPDL
1:55p,499734785,237956,2025-05-16,AAPDL
3:50p,499734700,237956,2025-05-16,AAPDL
4:10p,499734725,237956,2025-05-16,AAPDL
4:50p,499734714,237956,2025-05-16,AAPDL
5:10p,499734786,237956,2025-05-16,AAPDL
7:05p,499734701,237956,2025-05-16,AAPDL
7:25p,499734724,237956,2025-05-16,AAPDL
8:05p,499734715,237956,2025-05-16,AAPDL
8:25p,499734787,237956,2025-05-16,AAPDL
10:00p,499734702,237956,2025-05-16,AAPDL
10:40p,499734726,237956,2025-05-16,AAPDL
11:20p,499734716,237956,2025-05-16,AAPDL
11:40p,499734788,237956,2025-05-16,AAPDL
10:00a,499734722,237956,2025-05-16,AAPDL
1:15p,499734718,237956,2025-05-16,AAPDL
4:30p,499734719,237956,2025-05-16,AAPDL
7:45p,499734720,237956,2025-05-16,AAPDL
11:00p,499734721,237956,2025-05-16,AAPDL
10:50a,499734773,235561,2025-05-16,AAPDL
1:50p,499734774,235561,2025-05-16,AAPDL
4:50p,499734775,235561,2025-05-16,AAPDL
7:50p,499734776,235561,2025-05-16,AAPDL
10:50p,499734777,235561,2025-05-16,AAPDL
10:00a,499734783,239393,2025-05-16,AAPDL
10:00a,499734740,216995,2025-05-16,AAPDL
11:20a,499734768,216995,2025-05-16,AAPDL
12:40p,499734737,216995,2025-05-16,AAPDL
2:10p,499734769,216995,2025-05-16,AAPDL
3:20p,499734738,216995,2025-05-16,AAPDL
4:50p,499734770,216995,2025-05-16,AAPDL
7:30p,499734771,216995,2025-05-16,AAPDL
8:45p,499734739,216995,2025-05-16,AAPDL
10:10p,499734772,216995,2025-05-16,AAPDL
11:35p,499734741,216995,2025-05-16,AAPDL
7:00p,496833623,224268,2025-05-16,AAPDL
11:20a,497911548,239402,2025-05-16,AAXGT
2:10p,497911547,239402,2025-05-16,AAXGT
5:00p,497911546,239402,2025-05-16,AAXGT
7:50p,497911542,239402,2025-05-16,AAXGT
10:40p,497911549,239402,2025-05-16,AAXGT
2:10p,497911551,239402,2025-05-16,AAXGT
5:00p,497911550,239402,2025-05-16,AAXGT
7:50p,497911543,239402,2025-05-16,AAXGT
10:40p,497911553,239402,2025-05-16,AAXGT
10:00a,497911544,239402,2025-05-16,AAXGT
10:35a,499603420,239402,2025-05-16,AAXGT
12:20p,499603399,239402,2025-05-16,AAXGT
12:50p,497911554,239402,2025-05-16,AAXGT
1:25p,499603419,239402,2025-05-16,AAXGT
3:10p,499603398,239402,2025-05-16,AAXGT
3:40p,497911555,239402,2025-05-16,AAXGT
4:15p,499603418,239402,2025-05-16,AAXGT
6:00p,499603397,239402,2025-05-16,AAXGT
6:30p,497911556,239402,2025-05-16,AAXGT
7:05p,499603417,239402,2025-05-16,AAXGT
8:50p,499603396,239402,2025-05-16,AAXGT
9:20p,497911557,239402,2025-05-16,AAXGT
9:55p,499603421,239402,2025-05-16,AAXGT
11:40p,499603395,239402,2025-05-16,AAXGT
12:50p,497911545,239402,2025-05-16,AAXGT
3:40p,497911558,239402,2025-05-16,AAXGT
6:30p,497911559,239402,2025-05-16,AAXGT
9:20p,497911560,239402,2025-05-16,AAXGT
10:00a,496160265,240028,2025-05-16,AAXGT
12:45p,496160267,240028,2025-05-16,AAXGT
3:30p,496160268,240028,2025-05-16,AAXGT
6:15p,496160269,240028,2025-05-16,AAXGT
9:00p,496160270,240028,2025-05-16,AAXGT
11:45p,496160271,240028,2025-05-16,AAXGT
12:45p,496160266,240028,2025-05-16,AAXGT
3:30p,496160272,240028,2025-05-16,AAXGT
6:15p,496160273,240028,2025-05-16,AAXGT
9:00p,496160274,240028,2025-05-16,AAXGT
11:45p,496160275,240028,2025-05-16,AAXGT
11:40a,499603423,240014,2025-05-16,AAXGT
4:55p,499603422,240014,2025-05-16,AAXGT
2:15p,499603405,239964,2025-05-16,AAXGT
1:50p,499603394,237177,2025-05-16,AAXGT
4:55p,499603393,237177,2025-05-16,AAXGT
8:00p,499603392,237177,2025-05-16,AAXGT
11:05p,499603391,237177,2025-05-16,AAXGT
10:00a,499603441,237177,2025-05-16,AAXGT
10:30a,499603451,237177,2025-05-16,AAXGT
10:45a,499603433,237177,2025-05-16,AAXGT
1:05p,499603440,237177,2025-05-16,AAXGT
1:35p,499603450,237177,2025-05-16,AAXGT
1:50p,499603432,237177,2025-05-16,AAXGT
4:10p,499603439,237177,2025-05-16,AAXGT
4:40p,499603449,237177,2025-05-16,AAXGT
4:55p,499603431,237177,2025-05-16,AAXGT
7:15p,499603438,237177,2025-05-16,AAXGT
8:00p,499603430,237177,2025-05-16,AAXGT
8:30p,499603448,237177,2025-05-16,AAXGT
10:20p,499603442,237177,2025-05-16,AAXGT
11:05p,499603429,237177,2025-05-16,AAXGT
11:35p,499603452,237177,2025-05-16,AAXGT
10:25a,499603406,239552,2025-05-16,AAXGT
1:35p,499603407,239552,2025-05-16,AAXGT
4:45p,499603408,239552,2025-05-16,AAXGT
7:55p,499603409,239552,2025-05-16,AAXGT
11:05p,499603410,239552,2025-05-16,AAXGT
10:10p,499603411,239214,2025-05-16,AAXGT
10:00a,499603390,237956,2025-05-16,AAXGT
10:15a,499603424,237956,2025-05-16,AAXGT
10:30a,499603416,237956,2025-05-16,AAXGT
10:45a,499603400,237956,2025-05-16,AAXGT
1:15p,499603388,237956,2025-05-16,AAXGT
1:30p,499603425,237956,2025-05-16,AAXGT
1:45p,499603415,237956,2025-05-16,AAXGT
2:00p,499603401,237956,2025-05-16,AAXGT
3:35p,499603387,237956,2025-05-16,AAXGT
4:45p,499603426,237956,2025-05-16,AAXGT
5:00p,499603414,237956,2025-05-16,AAXGT
5:15p,499603402,237956,2025-05-16,AAXGT
6:50p,499603386,237956,2025-05-16,AAXGT
7:45p,499603403,237956,2025-05-16,AAXGT
8:00p,499603427,237956,2025-05-16,AAXGT
8:15p,499603413,237956,2025-05-16,AAXGT
10:05p,499603389,237956,2025-05-16,AAXGT
11:00p,499603404,237956,2025-05-16,AAXGT
11:15p,499603428,237956,2025-05-16,AAXGT
11:30p,499603412,237956,2025-05-16,AAXGT
1:45p,499603437,237956,2025-05-16,AAXGT
5:00p,499603436,237956,2025-05-16,AAXGT
8:15p,499603435,237956,2025-05-16,AAXGT
11:30p,499603434,237956,2025-05-16,AAXGT
10:15a,499603445,216995,2025-05-16,AAXGT
12:55p,499603444,216995,2025-05-16,AAXGT
4:30p,499603443,216995,2025-05-16,AAXGT
7:10p,499603446,216995,2025-05-16,AAXGT
9:50p,499603447,216995,2025-05-16,AAXGT
7:30p,498053259,224268,2025-05-16,AAXGT
11:05a,498195140,239402,2025-05-16,AACUJ
12:00p,498195136,239402,2025-05-16,AACUJ
1:00p,499656399,239402,2025-05-16,AACUJ
1:50p,498195141,239402,2025-05-16,AACUJ
2:50p,498195137,239402,2025-05-16,AACUJ
3:50p,499656400,239402,2025-05-16,AACUJ
4:40p,498195142,239402,2025-05-16,AACUJ
5:40p,498195138,239402,2025-05-16,AACUJ
6:40p,499656401,239402,2025-05-16,AACUJ
7:30p,498195143,239402,2025-05-16,AACUJ
8:30p,498195139,239402,2025-05-16,AACUJ
9:30p,499656402,239402,2025-05-16,AACUJ
10:15p,498195144,239402,2025-05-16,AACUJ
11:40a,499656388,240028,2025-05-16,AACUJ
2:20p,499656389,240028,2025-05-16,AACUJ
5:00p,499656390,240028,2025-05-16,AACUJ
7:40p,499656391,240028,2025-05-16,AACUJ
10:20p,499656392,240028,2025-05-16,AACUJ
12:10p,499656404,240014,2025-05-16,AACUJ
3:00p,499656403,240014,2025-05-16,AACUJ
5:20p,499656405,240014,2025-05-16,AACUJ
7:50p,499656406,240014,2025-05-16,AACUJ
10:25p,499656407,240014,2025-05-16,AACUJ
11:20a,499656435,239338,2025-05-16,AACUJ
2:00p,499656436,239338,2025-05-16,AACUJ
4:30p,499656437,239338,2025-05-16,AACUJ
7:15p,499656438,239338,2025-05-16,AACUJ
9:50p,499656439,239338,2025-05-16,AACUJ
12:30p,499656412,239964,2025-05-16,AACUJ
3:30p,499656413,239964,2025-05-16,AACUJ
6:30p,499656414,239964,2025-05-16,AACUJ
9:20p,499656415,239964,2025-05-16,AACUJ
5:10p,499656395,237177,2025-05-16,AACUJ
8:20p,499656396,237177,2025-05-16,AACUJ
11:10a,499656397,237177,2025-05-16,AACUJ
12:40p,499656425,237177,2025-05-16,AACUJ
2:10p,499656398,237177,2025-05-16,AACUJ
3:40p,499656426,237177,2025-05-16,AACUJ
7:10p,499656427,237177,2025-05-16,AACUJ
10:10p,499656428,237177,2025-05-16,AACUJ
11:50a,499656408,239552,2025-05-16,AACUJ
3:20p,499656409,239552,2025-05-16,AACUJ
6:50p,499656410,239552,2025-05-16,AACUJ
10:00p,499656411,239552,2025-05-16,AACUJ
8:10p,499656420,239214,2025-05-16,AACUJ
11:15a,499656416,237956,2025-05-16,AACUJ
12:50p,499656421,237956,2025-05-16,AACUJ
2:30p,499656417,237956,2025-05-16,AACUJ
4:10p,499656422,237956,2025-05-16,AACUJ
5:50p,499656418,237956,2025-05-16,AACUJ
7:20p,499656423,237956,2025-05-16,AACUJ
9:10p,499656419,237956,2025-05-16,AACUJ
10:30p,499656424,237956,2025-05-16,AACUJ
5:30p,499656434,216995,2025-05-16,AACUJ
11:00a,499656429,216995,2025-05-16,AACUJ
12:20p,499656393,216995,2025-05-16,AACUJ
1:40p,499656430,216995,2025-05-16,AACUJ
2:40p,499656394,216995,2025-05-16,AACUJ
4:20p,499656431,216995,2025-05-16,AACUJ
7:00p,499656432,216995,2025-05-16,AACUJ
9:40p,499656433,216995,2025-05-16,AACUJ
11:00a,496866935,239402,2025-05-16,AAXVG
1:50p,496866936,239402,2025-05-16,AAXVG
4:40p,496866937,239402,2025-05-16,AAXVG
7:30p,496866938,239402,2025-05-16,AAXVG
10:20p,496866939,239402,2025-05-16,AAXVG
10:20a,496866940,239402,2025-05-16,AAXVG
11:30a,499561514,239402,2025-05-16,AAXVG
1:10p,496866941,239402,2025-05-16,AAXVG
2:20p,499561515,239402,2025-05-16,AAXVG
4:00p,496866942,239402,2025-05-16,AAXVG
5:10p,499561516,239402,2025-05-16,AAXVG
6:50p,496866943,239402,2025-05-16,AAXVG
8:05p,499561517,239402,2025-05-16,AAXVG
9:40p,496866944,239402,2025-05-16,AAXVG
10:55p,499561518,239402,2025-05-16,AAXVG
10:55a,496047610,240028,2025-05-16,AAXVG
1:40p,496047611,240028,2025-05-16,AAXVG
4:25p,496047612,240028,2025-05-16,AAXVG
7:10p,496047613,240028,2025-05-16,AAXVG
9:55p,496047614,240028,2025-05-16,AAXVG
6:00p,498200303,240445,2025-05-16,AAXVG
10:35a,499561534,240014,2025-05-16,AAXVG
1:10p,499561535,240014,2025-05-16,AAXVG
3:45p,499561536,240014,2025-05-16,AAXVG
6:20p,499561537,240014,2025-05-16,AAXVG
8:55p,499561538,240014,2025-05-16,AAXVG
11:30p,499561539,240014,2025-05-16,AAXVG
9:45p,499561544,239964,2025-05-16,AAXVG
10:20a,499561523,237177,2025-05-16,AAXVG
10:50a,499561503,237177,2025-05-16,AAXVG
11:25a,499561519,237177,2025-05-16,AAXVG
2:05p,499561504,237177,2025-05-16,AAXVG
2:30p,499561520,237177,2025-05-16,AAXVG
4:40p,499561524,237177,2025-05-16,AAXVG
5:10p,499561505,237177,2025-05-16,AAXVG
5:35p,499561521,237177,2025-05-16,AAXVG
8:15p,499561506,237177,2025-05-16,AAXVG
8:40p,499561522,237177,2025-05-16,AAXVG
11:00p,499561525,237177,2025-05-16,AAXVG
11:20p,499561507,237177,2025-05-16,AAXVG
11:05a,499561540,239552,2025-05-16,AAXVG
2:20p,499561541,239552,2025-05-16,AAXVG
5:35p,499561542,239552,2025-05-16,AAXVG
8:45p,499561543,239552,2025-05-16,AAXVG
10:15a,499561529,237956,2025-05-16,AAXVG
11:20a,499561526,237956,2025-05-16,AAXVG
1:25p,499561512,237956,2025-05-16,AAXVG
1:30p,499561530,237956,2025-05-16,AAXVG
2:40p,499561527,237956,2025-05-16,AAXVG
4:45p,499561531,237956,2025-05-16,AAXVG
7:45p,499561513,237956,2025-05-16,AAXVG
8:00p,499561532,237956,2025-05-16,AAXVG
8:50p,499561528,237956,2025-05-16,AAXVG
11:15p,499561533,237956,2025-05-16,AAXVG
10:55a,499561508,216995,2025-05-16,AAXVG
1:35p,499561509,216995,2025-05-16,AAXVG
4:15p,499561510,216995,2025-05-16,AAXVG
7:00p,499561511,216995,2025-05-16,AAXVG
10:45a,496867134,239402,2025-05-16,AACUH
1:30p,496867135,239402,2025-05-16,AACUH
4:15p,496867136,239402,2025-05-16,AACUH
7:00p,496867137,239402,2025-05-16,AACUH
9:45p,496867138,239402,2025-05-16,AACUH
11:15a,496867139,239402,2025-05-16,AACUH
11:45a,496867149,239402,2025-05-16,AACUH
2:00p,496867140,239402,2025-05-16,AACUH
2:30p,496867150,239402,2025-05-16,AACUH
4:45p,496867141,239402,2025-05-16,AACUH
5:15p,496867151,239402,2025-05-16,AACUH
7:30p,496867142,239402,2025-05-16,AACUH
8:00p,496867152,239402,2025-05-16,AACUH
10:15p,496867143,239402,2025-05-16,AACUH
10:45p,496867153,239402,2025-05-16,AACUH
11:15a,496867144,239402,2025-05-16,AACUH
2:00p,496867145,239402,2025-05-16,AACUH
4:45p,496867146,239402,2025-05-16,AACUH
7:30p,496867147,239402,2025-05-16,AACUH
10:15p,496867148,239402,2025-05-16,AACUH
11:00a,496072883,240028,2025-05-16,AACUH
1:40p,496072884,240028,2025-05-16,AACUH
4:25p,496072885,240028,2025-05-16,AACUH
7:05p,496072886,240028,2025-05-16,AACUH
9:50p,496072887,240028,2025-05-16,AACUH
6:00p,498143374,240445,2025-05-16,AACUH
10:40a,499145801,239504,2025-05-16,AACUH
11:10a,499145808,239504,2025-05-16,AACUH
1:20p,499145802,239504,2025-05-16,AACUH
1:50p,499145807,239504,2025-05-16,AACUH
4:05p,499145803,239504,2025-05-16,AACUH
4:35p,499145806,239504,2025-05-16,AACUH
6:45p,499145804,239504,2025-05-16,AACUH
7:15p,499145800,239504,2025-05-16,AACUH
9:25p,499145805,239504,2025-05-16,AACUH
9:55p,499145809,239504,2025-05-16,AACUH
12:00a,499145810,239504,2025-05-16,AACUH
7:00p,496842437,224268,2025-05-16,AACUH
11:45a,496939643,239402,2025-05-16,AAIMU
2:30p,496939644,239402,2025-05-16,AAIMU
5:15p,496939645,239402,2025-05-16,AAIMU
8:00p,496939646,239402,2025-05-16,AAIMU
10:45p,496939647,239402,2025-05-16,AAIMU
11:05a,497448478,239402,2025-05-16,AAOBV
12:50p,497448487,239402,2025-05-16,AAOBV
1:55p,497448477,239402,2025-05-16,AAOBV
3:40p,497448486,239402,2025-05-16,AAOBV
4:50p,497448476,239402,2025-05-16,AAOBV
6:30p,497448471,239402,2025-05-16,AAOBV
7:40p,497448475,239402,2025-05-16,AAOBV
9:20p,497448488,239402,2025-05-16,AAOBV
10:30p,497448473,239402,2025-05-16,AAOBV
11:05a,497448482,239402,2025-05-16,AAOBV
12:50p,497448484,239402,2025-05-16,AAOBV
1:55p,497448481,239402,2025-05-16,AAOBV
3:40p,497448483,239402,2025-05-16,AAOBV
4:50p,497448480,239402,2025-05-16,AAOBV
6:30p,497448472,239402,2025-05-16,AAOBV
7:40p,497448479,239402,2025-05-16,AAOBV
9:20p,497448485,239402,2025-05-16,AAOBV
10:30p,497448474,239402,2025-05-16,AAOBV
11:15a,496111650,240028,2025-05-16,AAOBV
2:00p,496111649,240028,2025-05-16,AAOBV
4:45p,496111648,240028,2025-05-16,AAOBV
7:30p,496111647,240028,2025-05-16,AAOBV
10:15p,496111651,240028,2025-05-16,AAOBV
10:45a,497470214,239402,2025-05-16,AAITJ
1:30p,497470215,239402,2025-05-16,AAITJ
4:15p,497470216,239402,2025-05-16,AAITJ
7:00p,497470217,239402,2025-05-16,AAITJ
9:45p,497470218,239402,2025-05-16,AAITJ
11:45a,497470219,239402,2025-05-16,AAITJ
2:30p,497470220,239402,2025-05-16,AAITJ
5:15p,497470221,239402,2025-05-16,AAITJ
8:00p,497470222,239402,2025-05-16,AAITJ
10:50p,497470223,239402,2025-05-16,AAITJ
11:45a,497470224,239402,2025-05-16,AAITJ
2:30p,497470225,239402,2025-05-16,AAITJ
5:15p,497470226,239402,2025-05-16,AAITJ
8:00p,497470227,239402,2025-05-16,AAITJ
10:50p,497470228,239402,2025-05-16,AAITJ
10:15a,496130648,240028,2025-05-16,AAITJ
12:55p,496130649,240028,2025-05-16,AAITJ
3:35p,496130650,240028,2025-05-16,AAITJ
6:15p,496130651,240028,2025-05-16,AAITJ
8:55p,496130652,240028,2025-05-16,AAITJ
7:30p,497547824,224268,2025-05-16,AAITJ
7:00p,497547825,224268,2025-05-16,AAITJ
12:35p,499387184,239402,2025-05-16,AAINX
1:20p,496852286,239402,2025-05-16,AAINX
3:25p,499387185,239402,2025-05-16,AAINX
4:10p,496852287,239402,2025-05-16,AAINX
6:15p,499387186,239402,2025-05-16,AAINX
7:00p,496852288,239402,2025-05-16,AAINX
9:05p,499387187,239402,2025-05-16,AAINX
9:50p,496852289,239402,2025-05-16,AAINX
7:05p,499387178,240014,2025-05-16,AAINX
9:40p,499387179,240014,2025-05-16,AAINX
12:45p,499387171,237177,2025-05-16,AAINX
1:45p,499387168,237177,2025-05-16,AAINX
3:50p,499387172,237177,2025-05-16,AAINX
4:50p,499387169,237177,2025-05-16,AAINX
6:55p,499387173,237177,2025-05-16,AAINX
7:55p,499387170,237177,2025-05-16,AAINX
10:00p,499387174,237177,2025-05-16,AAINX
12:30p,499387164,237956,2025-05-16,AAINX
1:30p,499387175,237956,2025-05-16,AAINX
3:40p,499387165,237956,2025-05-16,AAINX
4:45p,499387176,237956,2025-05-16,AAINX
6:50p,499387166,237956,2025-05-16,AAINX
8:00p,499387177,237956,2025-05-16,AAINX
10:00p,499387167,237956,2025-05-16,AAINX
1:05p,499387180,216995,2025-05-16,AAINX
3:55p,499387181,216995,2025-05-16,AAINX
6:45p,499387182,216995,2025-05-16,AAINX
9:25p,499387183,216995,2025-05-16,AAINX
11:40a,496871040,239402,2025-05-16,AATLN
12:45p,499592990,239402,2025-05-16,AATLN
2:30p,496871041,239402,2025-05-16,AATLN
3:40p,499592991,239402,2025-05-16,AATLN
5:20p,496871042,239402,2025-05-16,AATLN
6:30p,499592992,239402,2025-05-16,AATLN
8:10p,496871043,239402,2025-05-16,AATLN
9:25p,499592993,239402,2025-05-16,AATLN
10:40a,496871044,239402,2025-05-16,AATLN
1:30p,496871045,239402,2025-05-16,AATLN
4:20p,496871046,239402,2025-05-16,AATLN
7:10p,496871047,239402,2025-05-16,AATLN
10:05p,496871048,239402,2025-05-16,AATLN
10:30a,496676752,240028,2025-05-16,AATLN
1:20p,496676753,240028,2025-05-16,AATLN
4:10p,496676754,240028,2025-05-16,AATLN
7:05p,496676755,240028,2025-05-16,AATLN
9:55p,496676756,240028,2025-05-16,AATLN
10:35a,499592994,237177,2025-05-16,AATLN
11:30a,499592986,237177,2025-05-16,AATLN
12:35p,499593009,237177,2025-05-16,AATLN
1:40p,499592995,237177,2025-05-16,AATLN
2:40p,499592987,237177,2025-05-16,AATLN
3:45p,499593010,237177,2025-05-16,AATLN
4:45p,499592996,237177,2025-05-16,AATLN
5:45p,499592988,237177,2025-05-16,AATLN
6:50p,499593011,237177,2025-05-16,AATLN
7:50p,499592997,237177,2025-05-16,AATLN
8:50p,499592989,237177,2025-05-16,AATLN
10:00p,499593012,237177,2025-05-16,AATLN
10:40a,499593019,239552,2025-05-16,AATLN
1:50p,499593018,239552,2025-05-16,AATLN
5:05p,499593016,239552,2025-05-16,AATLN
6:35p,499592999,239552,2025-05-16,AATLN
8:20p,499593017,239552,2025-05-16,AATLN
9:45p,499592998,239552,2025-05-16,AATLN
11:35a,499593008,237956,2025-05-16,AATLN
2:55p,499593005,237956,2025-05-16,AATLN
6:15p,499593006,237956,2025-05-16,AATLN
9:30p,499593007,237956,2025-05-16,AATLN
10:25a,499593013,216995,2025-05-16,AATLN
10:55a,499593000,216995,2025-05-16,AATLN
1:05p,499593014,216995,2025-05-16,AATLN
1:35p,499593001,216995,2025-05-16,AATLN
3:55p,499593015,216995,2025-05-16,AATLN
4:20p,499593002,216995,2025-05-16,AATLN
7:00p,499593003,216995,2025-05-16,AATLN
9:50p,499593004,216995,2025-05-16,AATLN
12:00p,499438798,239402,2025-05-16,AAUPH
12:50p,497091928,239402,2025-05-16,AAUPH
1:50p,497091924,239402,2025-05-16,AAUPH
2:50p,499438797,239402,2025-05-16,AAUPH
3:40p,497091929,239402,2025-05-16,AAUPH
4:40p,497091925,239402,2025-05-16,AAUPH
5:40p,499438796,239402,2025-05-16,AAUPH
6:30p,497091930,239402,2025-05-16,AAUPH
7:30p,497091926,239402,2025-05-16,AAUPH
8:30p,499438795,239402,2025-05-16,AAUPH
9:20p,497091931,239402,2025-05-16,AAUPH
10:20p,497091927,239402,2025-05-16,AAUPH
1:15p,496124778,240028,2025-05-16,AAUPH
4:00p,496124779,240028,2025-05-16,AAUPH
6:45p,496124780,240028,2025-05-16,AAUPH
9:30p,496124781,240028,2025-05-16,AAUPH
12:05p,499438802,240014,2025-05-16,AAUPH
2:40p,499438801,240014,2025-05-16,AAUPH
5:15p,499438800,240014,2025-05-16,AAUPH
7:50p,499438799,240014,2025-05-16,AAUPH
10:25p,499438803,240014,2025-05-16,AAUPH
12:10p,499438819,237177,2025-05-16,AAUPH
12:40p,499438815,237177,2025-05-16,AAUPH
1:10p,499438785,237177,2025-05-16,AAUPH
3:10p,499438818,237177,2025-05-16,AAUPH
3:40p,499438814,237177,2025-05-16,AAUPH
4:10p,499438784,237177,2025-05-16,AAUPH
6:10p,499438817,237177,2025-05-16,AAUPH
6:40p,499438813,237177,2025-05-16,AAUPH
7:10p,499438783,237177,2025-05-16,AAUPH
9:10p,499438820,237177,2025-05-16,AAUPH
9:40p,499438816,237177,2025-05-16,AAUPH
10:10p,499438786,237177,2025-05-16,AAUPH
12:15p,499438779,239552,2025-05-16,AAUPH
1:10p,499438789,239552,2025-05-16,AAUPH
3:25p,499438777,239552,2025-05-16,AAUPH
4:20p,499438788,239552,2025-05-16,AAUPH
6:40p,499438776,239552,2025-05-16,AAUPH
7:25p,499438787,239552,2025-05-16,AAUPH
9:45p,499438778,239552,2025-05-16,AAUPH
10:30p,499438790,239552,2025-05-16,AAUPH
12:35p,499438806,237956,2025-05-16,AAUPH
1:30p,499438782,237956,2025-05-16,AAUPH
3:45p,499438805,237956,2025-05-16,AAUPH
4:45p,499438781,237956,2025-05-16,AAUPH
6:55p,499438804,237956,2025-05-16,AAUPH
8:00p,499438780,237956,2025-05-16,AAUPH
10:10p,499438807,237956,2025-05-16,AAUPH
12:10p,499438812,216995,2025-05-16,AAUPH
1:20p,499438793,216995,2025-05-16,AAUPH
2:45p,499438810,216995,2025-05-16,AAUPH
3:55p,499438792,216995,2025-05-16,AAUPH
5:20p,499438809,216995,2025-05-16,AAUPH
6:30p,499438791,216995,2025-05-16,AAUPH
7:55p,499438808,216995,2025-05-16,AAUPH
9:15p,499438794,216995,2025-05-16,AAUPH
